Region,Population,Lat,Long,PGI1,PGI1,PGI2,PGI2,PGM1,PGM1,PGM2,PGM2,FE1,FE1,FE2,FE2,FE3,FE3,FE4,FE4,DIA1,DIA1,DIA2,DIA2,TPI1,TPI1,TPI2,TPI2,TPI3,TPI3,ME1,ME1,AAT1,AAT1,AAT3,AAT3,GDH,GDH,MNR,MNR,6P1,6P1,6P2,6P2,IDH,IDH,MDH1,MDH1,MDH2,MDH2,MDH3,MDH3,ACO1,ACO1,SKDH1,SKDH1,SKDH2,SKDH2,UGPP1,UGPP1,UGPP2,UGPP2
Sonora,LF,30.68,-112.27,4,4,4,4,4,4,5,5,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3
Sonora,LF,30.68,-112.27,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,LF,30.68,-112.27,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4
Sonora,LF,30.68,-112.27,4,4,3,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,3,3,3,4
Sonora,LF,30.68,-112.27,4,4,4,4,4,4,4,5,4,4,3,4,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,5,5,4,4,3,4,4,4,3,3,5,5,4,4,3,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,3,4,4
Sonora,PL,30.39,-112.58,4,4,3,4,4,4,4,5,4,4,3,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,4,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,6,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,3,3
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,5,5,4,4,4,4,4,4,3,3,5,5,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,5,5,4,4,3,3,4,4,3,3,5,5,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,3,3,4,4
Sonora,PL,30.39,-112.58,4,5,3,3,4,4,5,5,4,4,3,4,4,4,3,3,4,5,4,4,3,4,4,5,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,5,3,4,4,4,4,5,4,4,3,3,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,3,3,4,4
Sonora,PL,30.39,-112.58,4,4,3,3,4,4,4,5,4,4,3,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,4,4,3,3,2,3
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,5,4,4,3,4,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,5,5,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,5,3,4,4,4,4,5,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,4,3,4,4,4,4,5,4,4,3,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,5,4,4,4,4,3,3,4,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,5,4,4,4,4,3,3,4,4
Sonora,PL,30.39,-112.58,4,4,3,4,4,4,4,5,4,4,3,4,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,2,5,4,4,4,4,3,4,3,3
Sonora,PL,30.39,-112.58,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,4,4,3,4
Sonora,PL,30.39,-112.58,4,5,4,4,4,4,4,5,4,4,3,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,3,4,4,4
Sonora,PL,30.39,-112.58,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,3,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,5,4,4,3,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,3,5,4,4,4,4,3,3,2,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,5,4,4,3,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,5,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,5,5,4,4,4,4,3,3,3,3
Sonora,PL,30.39,-112.58,4,4,3,4,4,4,4,5,4,4,3,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,5,5,4,4,2,2,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,3,4,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,3,3,3,3
Sonora,PL,30.39,-112.58,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,5,4,4,3,3,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,3,3,3,3
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,3,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,3,4,4,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,5,4,4,3,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,5,3,4,4,4,4,5,4,4,3,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,5,5,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,4,4,4,4,3,3,4,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,3,3,4,4
Sonora,PL,30.39,-112.58,4,4,3,4,4,4,4,5,4,4,3,4,4,4,3,3,4,4,4,4,3,3,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,4,4,4,4,4,4,3,4
Sonora,PL,30.39,-112.58,4,5,4,4,4,4,4,5,4,4,3,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,5,5,4,4,4,4,3,4,3,4
Sonora,PL,30.39,-112.58,4,4,3,4,4,4,4,5,4,4,3,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,3,4,3,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,4,3,4
Sonora,PL,30.39,-112.58,4,5,4,4,4,4,5,5,4,4,3,3,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,2,5,4,4,4,4,3,3,3,3
Sonora,PL,30.39,-112.58,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,4,3,4,4,4,4,5,4,4,3,4,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,5,4,4,4,4,3,3,3,3
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,5,5,4,4,3,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,5,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,4,3,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,5,4,4,3,3,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,5,4,4,3,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,2,3,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,4,3,4,4,4,4,5,4,4,3,3,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4
Sonora,PL,30.39,-112.58,4,5,4,4,4,4,4,5,4,4,3,4,4,4,3,3,5,5,4,4,3,3,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,3,3,3,4
Sonora,PL,30.39,-112.58,4,4,4,4,4,4,4,5,4,4,3,3,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,3,3,3,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,5,5,4,4,4,4,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,5,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,4,4,4,3,3,4,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,5,4,4,3,4,4,4,3,3,4,4,5,5,4,4,5,5,4,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,5,4,4,3,4,4,4,3,3,4,4,5,5,4,4,4,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,4,5,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,2,2
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,5,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,4,4,4,3,3,4,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,5,4,4,3,4,4,4,3,3,4,4,5,5,4,4,4,5,4,4,3,3,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,4,4,4,3,3,4,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,5,5,4,4,3,4,4,4,3,3,4,4,4,5,4,4,5,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,5,5,4,4,3,4,4,4,3,3,4,4,4,5,4,4,4,5,4,4,3,3,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,5,4,4,3,4,4,4,3,3,4,4,5,5,4,4,4,5,4,4,3,3,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,5,4,4,3,3,4,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,5,4,4,3,3,4,4,3,3,4,4,4,5,4,4,4,5,4,4,3,3,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,5,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,3,3,5,5,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,4,4,5,4,4,4,5,4,4,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,5,4,4,5,5,4,4,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,4,4,5,4,4,4,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,5,4,4,5,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,5,4,4,4,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,5,4,4,3,3,4,4,3,3,4,4,4,5,4,4,4,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,NA,NA,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,5,4,4,3,3,4,4,3,3,4,4,5,5,4,4,4,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,5,4,4,3,4,4,4,3,3,4,4,5,5,4,4,4,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,4,5,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,5,4,4,3,4,4,4,3,3,4,4,4,5,4,4,4,5,4,4,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,5,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,NA,NA,4,4,4,4,4,4,3,3,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,4,4,4,3,3,2,2
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,5,NA,NA,4,4,3,4,4,4,3,3,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,4,4,4,3,3,4,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,5,NA,NA,4,4,3,3,4,4,3,3,4,4,4,5,4,4,4,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,4,4,4,3,3,2,2
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,5,NA,NA,4,4,3,3,4,4,3,3,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,4,4,4,3,3,4,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,5,NA,NA,4,4,3,4,4,4,3,3,4,4,5,5,4,4,5,5,4,4,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,NA,NA,4,4,3,4,4,4,3,3,4,4,4,5,4,4,4,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,5,NA,NA,4,4,3,4,4,4,3,3,4,4,4,5,4,4,4,5,4,4,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,5,5,NA,NA,4,4,3,3,4,4,3,3,4,4,5,5,4,4,5,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,NA,NA,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,5,5,NA,NA,4,4,3,3,4,4,3,3,4,4,5,5,4,4,5,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,5,5,NA,NA,4,4,3,4,4,4,3,3,4,4,4,5,4,4,5,5,4,4,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,NA,NA,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,5,NA,NA,4,4,3,3,4,4,3,3,4,4,4,5,4,4,4,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,3,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,5,NA,NA,4,4,3,3,4,4,3,3,4,4,4,5,4,4,5,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,NA,NA,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,5,NA,NA,4,4,4,4,4,4,3,3,4,4,4,4,3,3,5,5,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,5,NA,NA,4,4,3,4,4,4,3,3,4,4,5,5,4,4,4,5,4,4,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,5,NA,NA,4,4,3,4,4,4,3,3,4,4,5,5,4,4,4,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,4,5,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,NA,NA,4,4,3,4,4,4,3,3,4,4,4,5,4,4,4,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,2,2
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,NA,NA,4,4,3,3,4,4,3,3,4,4,4,5,4,4,4,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,5,NA,NA,4,4,3,4,4,4,3,3,4,4,4,5,4,4,5,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,5,NA,NA,4,4,3,4,4,4,3,3,4,4,4,5,4,4,4,5,4,4,3,3,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,5,NA,NA,4,4,4,4,4,4,3,3,4,4,5,5,4,4,4,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,4,NA,NA,4,4,3,3,4,4,3,3,4,4,4,5,4,4,4,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,2,2
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,5,NA,NA,4,4,3,3,4,4,3,3,4,4,5,5,4,4,4,5,4,4,3,3,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,2,4
Sonora,SenBas,31.95,-112.87,4,4,4,4,4,5,NA,NA,4,4,3,3,4,4,3,3,4,4,4,5,4,4,4,5,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,3,4,4,4,4,3,3,2,4
